#Thermo information
#TimeStep Temp PE KE
780 8.68721 -56.2996 0.802743
781 8.65855 -56.2958 0.800094
782 8.63276 -56.2922 0.797711
783 8.60989 -56.2889 0.795598
784 8.59 -56.2858 0.793759
785 8.57313 -56.283 0.792201
786 8.55934 -56.2804 0.790927
787 8.54862 -56.2781 0.789936
788 8.541 -56.276 0.789232
789 8.53651 -56.2742 0.788817
790 8.53515 -56.2727 0.788691
791 8.53693 -56.2714 0.788856
792 8.54186 -56.2704 0.789312
793 8.54994 -56.2696 0.790059
794 8.56117 -56.2691 0.791096
795 8.57554 -56.2688 0.792423
796 8.59302 -56.2688 0.794039
797 8.61361 -56.269 0.795941
798 8.63727 -56.2695 0.798128
799 8.66398 -56.2702 0.800596
800 8.69371 -56.2712 0.803343
801 8.72642 -56.2724 0.806365
802 8.76206 -56.2738 0.809659
803 8.80059 -56.2755 0.813219
804 8.84195 -56.2774 0.817042
805 8.8861 -56.2795 0.821121
806 8.93297 -56.2818 0.825452
807 8.9825 -56.2843 0.830029
808 9.03461 -56.2869 0.834844
809 9.08924 -56.2898 0.839892
810 9.1463 -56.2929 0.845165
811 9.20573 -56.2961 0.850656
812 9.26743 -56.2995 0.856358
813 9.33131 -56.3031 0.862261
814 9.39731 -56.3068 0.86836
815 9.46534 -56.3107 0.874646
816 9.53526 -56.3147 0.881107
817 9.60697 -56.3188 0.887733
818 9.68037 -56.323 0.894516
819 9.75539 -56.3273 0.901447
820 9.8319 -56.3318 0.908518
821 9.90978 -56.3363 0.915714
822 9.98893 -56.3409 0.923028
823 10.0692 -56.3455 0.93045
824 10.1506 -56.3502 0.937965
825 10.2328 -56.355 0.945565
826 10.3158 -56.3598 0.953235
827 10.3995 -56.3646 0.960963
828 10.4836 -56.3694 0.96874
829 10.5682 -56.3743 0.976552
830 10.6529 -56.3791 0.984386
831 10.7378 -56.3839 0.992227
832 10.8226 -56.3887 1.00006
833 10.9072 -56.3935 1.00788
834 10.9916 -56.3981 1.01568
835 11.0754 -56.4028 1.02343
836 11.1587 -56.4073 1.03112
837 11.2413 -56.4118 1.03875
838 11.3229 -56.4162 1.0463
839 11.4036 -56.4205 1.05375
840 11.4832 -56.4246 1.06111
841 11.5615 -56.4287 1.06834
842 11.6384 -56.4326 1.07545
843 11.7138 -56.4364 1.08242
844 11.7876 -56.44 1.08923
845 11.8596 -56.4435 1.09589
846 11.9297 -56.4468 1.10236
847 11.9978 -56.4499 1.10866
848 12.0638 -56.4529 1.11475
849 12.1275 -56.4556 1.12064
850 12.1889 -56.4582 1.12632
851 12.2479 -56.4605 1.13177
852 12.3043 -56.4627 1.13698
853 12.3581 -56.4646 1.14195
854 12.4091 -56.4663 1.14666
855 12.4573 -56.4678 1.15112
856 12.5026 -56.469 1.15531
857 12.545 -56.47 1.15922
858 12.5843 -56.4708 1.16285
859 12.6204 -56.4713 1.16619
860 12.6534 -56.4716 1.16924
861 12.6832 -56.4716 1.17199
862 12.7096 -56.4713 1.17443
863 12.7327 -56.4708 1.17657
864 12.7524 -56.4701 1.17839
865 12.7687 -56.469 1.17989
866 12.7815 -56.4677 1.18108
867 12.7909 -56.4662 1.18194
868 12.7968 -56.4643 1.18249
869 12.7992 -56.4622 1.18271
870 12.7982 -56.4599 1.18262
871 12.7936 -56.4572 1.18219
872 12.7855 -56.4543 1.18145
873 12.774 -56.4512 1.18038
874 12.759 -56.4478 1.179
875 12.7406 -56.4441 1.1773
876 12.7189 -56.4402 1.17529
877 12.6937 -56.436 1.17296
878 12.6653 -56.4316 1.17034
879 12.6336 -56.427 1.16741
880 12.5987 -56.4221 1.16419
881 12.5607 -56.4169 1.16068
882 12.5197 -56.4116 1.15688
883 12.4757 -56.406 1.15282
884 12.4288 -56.4002 1.14848
885 12.3792 -56.3943 1.1439
886 12.3268 -56.3881 1.13906
887 12.2719 -56.3817 1.13399
888 12.2145 -56.3752 1.12868
889 12.1547 -56.3685 1.12316
890 12.0927 -56.3616 1.11743
891 12.0286 -56.3546 1.11151
892 11.9626 -56.3474 1.10541
893 11.8948 -56.3402 1.09914
894 11.8252 -56.3328 1.09271
895 11.7542 -56.3253 1.08614
896 11.6817 -56.3177 1.07945
897 11.6081 -56.31 1.07264
898 11.5333 -56.3023 1.06574
899 11.4578 -56.2946 1.05876
900 11.3815 -56.2868 1.05171
901 11.3047 -56.2789 1.04461
902 11.2277 -56.2711 1.03749
903 11.1505 -56.2633 1.03036
904 11.0733 -56.2555 1.02323
905 10.9964 -56.2478 1.01612
906 10.9199 -56.2401 1.00905
907 10.844 -56.2325 1.00204
908 10.769 -56.225 0.995114
909 10.6951 -56.2176 0.988281
910 10.6223 -56.2104 0.981559
911 10.551 -56.2032 0.974968
912 10.4813 -56.1963 0.968528
913 10.4135 -56.1895 0.962256
914 10.3476 -56.1829 0.956174
915 10.284 -56.1765 0.950298
916 10.2228 -56.1704 0.944642
917 10.1642 -56.1644 0.939223
918 10.1083 -56.1588 0.934057
919 10.0553 -56.1534 0.92916
920 10.0054 -56.1483 0.924552
921 9.95883 -56.1435 0.920247
922 9.91566 -56.139 0.916257
923 9.87604 -56.1348 0.912597
924 9.84013 -56.131 0.909278
925 9.80805 -56.1275 0.906314
926 9.77993 -56.1243 0.903715
927 9.75587 -56.1216 0.901493
928 9.73599 -56.1192 0.899656
929 9.72037 -56.1172 0.898212
930 9.7091 -56.1156 0.89717
931 9.70224 -56.1143 0.896536
932 9.69984 -56.1135 0.896315
933 9.70195 -56.1131 0.89651
934 9.7086 -56.1131 0.897124
935 9.7198 -56.1135 0.898159
936 9.73556 -56.1143 0.899616
937 9.75587 -56.1155 0.901493
938 9.78071 -56.1171 0.903787
939 9.81004 -56.1191 0.906498
940 9.84381 -56.1215 0.909619
941 9.88196 -56.1243 0.913143
942 9.92438 -56.1275 0.917064
943 9.971 -56.131 0.921372
944 10.0217 -56.1349 0.926057
945 10.0764 -56.1391 0.93111
946 10.1349 -56.1437 0.936517
947 10.1971 -56.1487 0.942268
948 10.2629 -56.1539 0.948348
949 10.3322 -56.1594 0.954746
950 10.4047 -56.1652 0.961446
951 10.4802 -56.1713 0.968425
952 10.5586 -56.1777 0.975664
953 10.6395 -56.1842 0.983147
954 10.7229 -56.191 0.990852
955 10.8085 -56.198 0.998759
956 10.896 -56.2051 1.00685
957 10.9853 -56.2124 1.0151
958 11.0761 -56.2199 1.02349
959 11.1682 -56.2274 1.032
960 11.2613 -56.235 1.0406
961 11.3553 -56.2428 1.04929
962 11.4499 -56.2505 1.05803
963 11.5447 -56.2583 1.06679
964 11.6396 -56.2662 1.07556
965 11.7343 -56.274 1.08431
966 11.8285 -56.2817 1.09302
967 11.9221 -56.2895 1.10166
968 12.0147 -56.2971 1.11022
969 12.1061 -56.3047 1.11867
970 12.1962 -56.3121 1.12699
971 12.2846 -56.3195 1.13516
972 12.3712 -56.3267 1.14316
973 12.4556 -56.3337 1.15097
974 12.5378 -56.3405 1.15856
975 12.6175 -56.3472 1.16592
976 12.6945 -56.3537 1.17304
977 12.7687 -56.3599 1.17989
978 12.8397 -56.3659 1.18646
979 12.9075 -56.3717 1.19272
980 12.9719 -56.3772 1.19867
981 13.0327 -56.3824 1.20428
982 13.0897 -56.3873 1.20955
983 13.1429 -56.392 1.21447
984 13.192 -56.3963 1.21901
985 13.237 -56.4004 1.22317
986 13.2779 -56.4041 1.22694
987 13.3144 -56.4075 1.23032
988 13.3465 -56.4106 1.23329
989 13.3742 -56.4134 1.23584
990 13.3974 -56.4158 1.23798
991 13.416 -56.4179 1.2397
992 13.4299 -56.4197 1.241
993 13.4393 -56.4211 1.24186
994 13.444 -56.4222 1.24229
995 13.444 -56.423 1.24229
996 13.4393 -56.4235 1.24186
997 13.4301 -56.4236 1.24101
998 13.4162 -56.4234 1.23973
999 13.3978 -56.4229 1.23803
1000 13.3749 -56.4221 1.23591
1001 13.3476 -56.421 1.23338
1002 13.3159 -56.4196 1.23045
1003 13.2799 -56.4179 1.22713
1004 13.2398 -56.416 1.22342
1005 13.1956 -56.4138 1.21934
1006 13.1475 -56.4113 1.2149
1007 13.0956 -56.4086 1.2101
1008 13.04 -56.4057 1.20497
1009 12.981 -56.4025 1.19951
1010 12.9186 -56.3992 1.19374
1011 12.8529 -56.3956 1.18767
1012 12.7842 -56.3919 1.18132
1013 12.7125 -56.388 1.1747
1014 12.6381 -56.3839 1.16783
1015 12.5612 -56.3798 1.16072
1016 12.482 -56.3755 1.1534
1017 12.4005 -56.371 1.14587
1018 12.3172 -56.3665 1.13817
1019 12.232 -56.362 1.1303
1020 12.1454 -56.3573 1.12229
1021 12.0573 -56.3526 1.11416
1022 11.9682 -56.3479 1.10592
1023 11.8781 -56.3432 1.0976
1024 11.7873 -56.3385 1.08921
1025 11.696 -56.3338 1.08077
1026 11.6045 -56.3291 1.07231
1027 11.5129 -56.3245 1.06385
1028 11.4214 -56.32 1.05539
1029 11.3302 -56.3155 1.04697
1030 11.2396 -56.3111 1.0386
1031 11.1497 -56.3069 1.03029
1032 11.0608 -56.3028 1.02207
1033 10.9729 -56.2988 1.01396
1034 10.8864 -56.2949 1.00596
1035 10.8013 -56.2913 0.998098
1036 10.7179 -56.2878 0.990387
1037 10.6362 -56.2845 0.982843
1038 10.5565 -56.2814 0.975479
1039 10.479 -56.2785 0.968309
1040 10.4036 -56.2758 0.961349
1041 10.3307 -56.2734 0.954612
1042 10.2603 -56.2712 0.948105
1043 10.1925 -56.2693 0.94184
1044 10.1274 -56.2676 0.935826
1045 10.0652 -56.2661 0.930072
1046 10.0058 -56.265 0.924586
1047 9.94941 -56.2641 0.919376
1048 9.89608 -56.2635 0.914448
1049 9.84587 -56.2631 0.909809
1050 9.79884 -56.2631 0.905463
1051 9.75501 -56.2633 0.901413
1052 9.71441 -56.2638 0.897661
1053 9.6771 -56.2646 0.894213
1054 9.6431 -56.2657 0.891072
1055 9.61236 -56.2671 0.888231
1056 9.58487 -56.2688 0.885691
1057 9.56061 -56.2707 0.883449
1058 9.53954 -56.273 0.881502
1059 9.52163 -56.2755 0.879848
1060 9.50684 -56.2782 0.878481
1061 9.4951 -56.2813 0.877396
1062 9.48636 -56.2846 0.876588
1063 9.48056 -56.2881 0.876052
1064 9.47764 -56.2919 0.875783
1065 9.47749 -56.2959 0.875769
1066 9.48 -56.3001 0.876001
1067 9.48507 -56.3046 0.876469
1068 9.49258 -56.3093 0.877163
1069 9.50242 -56.3141 0.878072
1070 9.5145 -56.3192 0.879189
1071 9.52869 -56.3244 0.8805
1072 9.54484 -56.3298 0.881992
1073 9.56281 -56.3353 0.883652
1074 9.58247 -56.3409 0.88547
1075 9.6037 -56.3467 0.887431
1076 9.62632 -56.3526 0.889521
1077 9.6502 -56.3586 0.891727
1078 9.67519 -56.3646 0.894037
1079 9.70112 -56.3708 0.896433
1080 9.72783 -56.3769 0.898901
1081 9.75517 -56.3831 0.901427
1082 9.78298 -56.3894 0.903997
1083 9.81111 -56.3956 0.906597
1084 9.83941 -56.4018 0.909212
1085 9.86772 -56.4081 0.911828
1086 9.89589 -56.4142 0.914431
1087 9.92377 -56.4204 0.917007
1088 9.95121 -56.4264 0.919543
1089 9.97808 -56.4324 0.922025
1090 10.0042 -56.4383 0.924441
1091 10.0295 -56.4442 0.926778
1092 10.0538 -56.4498 0.929023
1093 10.077 -56.4554 0.931165
1094 10.0989 -56.4608 0.933192
1095 10.1195 -56.4661 0.935093
1096 10.1386 -56.4712 0.936859
1097 10.1561 -56.4762 0.938479
1098 10.172 -56.481 0.939947
1099 10.1861 -56.4856 0.941251
1100 10.1984 -56.49 0.942383
1101 10.2087 -56.4942 0.943337
1102 10.217 -56.4981 0.944105
1103 10.2233 -56.5019 0.944682
1104 10.2274 -56.5054 0.945062
1105 10.2293 -56.5088 0.945242
1106 10.229 -56.5118 0.945216
1107 10.2265 -56.5147 0.944982
1108 10.2217 -56.5173 0.944538
1109 10.2146 -56.5197 0.943882
1110 10.2052 -56.5218 0.943013
1111 10.1935 -56.5237 0.941932
1112 10.1795 -56.5253 0.940638
1113 10.1632 -56.5267 0.939133
1114 10.1447 -56.5279 0.93742
1115 10.1239 -56.5288 0.935501
1116 10.101 -56.5295 0.93338
1117 10.0759 -56.53 0.931062
1118 10.0487 -56.5302 0.92855
1119 10.0195 -56.5302 0.925853
1120 9.98839 -56.53 0.922978
1121 9.95542 -56.5296 0.919932
1122 9.92067 -56.529 0.91672
1123 9.8842 -56.5282 0.91335
1124 9.84609 -56.5272 0.909829
1125 9.80646 -56.526 0.906167
1126 9.76539 -56.5247 0.902372
1127 9.723 -56.5232 0.898455
1128 9.6794 -56.5215 0.894426
1129 9.6347 -56.5197 0.890295
1130 9.58901 -56.5178 0.886074
1131 9.54249 -56.5158 0.881775
1132 9.49525 -56.5136 0.877409
1133 9.4474 -56.5114 0.872988
1134 9.39907 -56.5091 0.868522
1135 9.35039 -56.5067 0.864024
1136 9.30149 -56.5042 0.859505
1137 9.2525 -56.5017 0.854978
1138 9.20356 -56.4991 0.850456
1139 9.15479 -56.4965 0.845949
1140 9.10632 -56.494 0.841471
1141 9.05831 -56.4914 0.837034
1142 9.01087 -56.4888 0.832651
1143 8.96415 -56.4862 0.828333
1144 8.91825 -56.4837 0.824092
1145 8.87329 -56.4812 0.819937
1146 8.82938 -56.4788 0.81588
1147 8.78664 -56.4765 0.81193
1148 8.74518 -56.4742 0.808099
1149 8.70511 -56.472 0.804397
1150 8.66654 -56.47 0.800832
1151 8.62956 -56.468 0.797415
1152 8.59427 -56.4661 0.794154
1153 8.56075 -56.4644 0.791057
1154 8.5291 -56.4628 0.788133
1155 8.4994 -56.4613 0.785388
1156 8.47171 -56.46 0.78283
1157 8.44612 -56.4589 0.780464
1158 8.42267 -56.4579 0.778298
1159 8.40143 -56.4571 0.776335
1160 8.38245 -56.4564 0.774581
1161 8.36577 -56.456 0.77304
1162 8.35144 -56.4557 0.771716
1163 8.33948 -56.4556 0.770611
1164 8.32992 -56.4557 0.769727
1165 8.32279 -56.456 0.769068
1166 8.31809 -56.4565 0.768634
1167 8.31583 -56.4571 0.768425
1168 8.31602 -56.458 0.768443
1169 8.31865 -56.4591 0.768686
1170 8.32371 -56.4603 0.769153
1171 8.33117 -56.4618 0.769843
1172 8.34105 -56.4634 0.770756
1173 8.35331 -56.4652 0.771888
1174 8.36788 -56.4673 0.773235
1175 8.38474 -56.4695 0.774793
1176 8.40384 -56.4718 0.776558
1177 8.42512 -56.4744 0.778524
1178 8.44854 -56.4771 0.780688
1179 8.47402 -56.48 0.783043
1180 8.50152 -56.4831 0.785584
1181 8.53095 -56.4863 0.788303
1182 8.56225 -56.4897 0.791195
1183 8.59533 -56.4932 0.794253
1184 8.63013 -56.4968 0.797468
1185 8.66655 -56.5006 0.800833
1186 8.70453 -56.5045 0.804343
1187 8.74399 -56.5085 0.80799
1188 8.78481 -56.5126 0.811761
1189 8.82689 -56.5168 0.81565
1190 8.87013 -56.5212 0.819645
1191 8.91444 -56.5255 0.823739
1192 8.9597 -56.53 0.827922
1193 9.00582 -56.5345 0.832184
1194 9.0527 -56.5391 0.836516
1195 9.10023 -56.5437 0.840907
1196 9.14829 -56.5484 0.845349
1197 9.1968 -56.553 0.849831
1198 9.24563 -56.5577 0.854343
1199 9.29469 -56.5624 0.858876
1200 9.34386 -56.5671 0.86342
1201 9.39304 -56.5718 0.867965
1202 9.44213 -56.5765 0.872501
1203 9.49102 -56.5812 0.877019
1204 9.53963 -56.5858 0.881511
1205 9.58786 -56.5903 0.885967
1206 9.6356 -56.5949 0.890378
1207 9.68274 -56.5993 0.894734
1208 9.72918 -56.6037 0.899026
1209 9.77486 -56.608 0.903247
1210 9.81969 -56.6123 0.907389
1211 9.86355 -56.6164 0.911442
1212 9.90636 -56.6204 0.915398
1213 9.94803 -56.6244 0.919249
1214 9.98849 -56.6282 0.922988
1215 10.0277 -56.6319 0.926607
1216 10.0655 -56.6355 0.9301
1217 10.1018 -56.6389 0.93346
1218 10.1367 -56.6422 0.93668
1219 10.17 -56.6454 0.939756
1220 10.2016 -56.6484 0.942681
1221 10.2316 -56.6512 0.945449
1222 10.2598 -56.654 0.948057
1223 10.2862 -56.6565 0.950499
1224 10.3108 -56.6589 0.952771
1225 10.3335 -56.6611 0.95487
1226 10.3543 -56.6632 0.95679
1227 10.3731 -56.665 0.958531
1228 10.39 -56.6667 0.960088
1229 10.4048 -56.6682 0.961459
1230 10.4176 -56.6696 0.962642
1231 10.4284 -56.6707 0.963635
1232 10.4371 -56.6717 0.964437
1233 10.4437 -56.6725 0.965047
1234 10.4482 -56.6731 0.965464
1235 10.4506 -56.6735 0.965688
1236 10.4509 -56.6738 0.965718
1237 10.4492 -56.6738 0.965556
1238 10.4453 -56.6737 0.965202
1239 10.4394 -56.6734 0.964657
1240 10.4315 -56.6729 0.963922
1241 10.4215 -56.6722 0.962999
1242 10.4095 -56.6714 0.96189
1243 10.3955 -56.6704 0.960598
1244 10.3796 -56.6692 0.959125
1245 10.3617 -56.6678 0.957474
1246 10.342 -56.6663 0.955649
1247 10.3204 -56.6646 0.953654
1248 10.297 -56.6627 0.951491
1249 10.2718 -56.6607 0.949166
1250 10.2449 -56.6585 0.946682
1251 10.2164 -56.6562 0.944045
1252 10.1862 -56.6537 0.941259
1253 10.1545 -56.6511 0.93833
1254 10.1213 -56.6484 0.935264
1255 10.0867 -56.6455 0.932065
1256 10.0507 -56.6426 0.928741
1257 10.0135 -56.6395 0.925296
1258 9.97496 -56.6362 0.921738
1259 9.9353 -56.6329 0.918072
1260 9.89454 -56.6295 0.914306
1261 9.85278 -56.6259 0.910447
1262 9.81007 -56.6223 0.906501
1263 9.76651 -56.6186 0.902476
1264 9.72217 -56.6149 0.898378
1265 9.67712 -56.611 0.894215
1266 9.63145 -56.6071 0.889995
1267 9.58524 -56.6031 0.885725
1268 9.53857 -56.5991 0.881413
1269 9.49153 -56.5951 0.877066
1270 9.44419 -56.591 0.872691
1271 9.39664 -56.5869 0.868297
1272 9.34895 -56.5827 0.863891
1273 9.30122 -56.5786 0.85948
1274 9.25352 -56.5744 0.855073
1275 9.20593 -56.5702 0.850675
1276 9.15854 -56.566 0.846296
1277 9.11141 -56.5619 0.841941
1278 9.06466 -56.5577 0.837621
1279 9.01835 -56.5536 0.833342
1280 8.97254 -56.5496 0.829108
1281 8.92729 -56.5455 0.824927
1282 8.88267 -56.5415 0.820804
1283 8.83876 -56.5375 0.816747
1284 8.79562 -56.5336 0.812761
1285 8.75332 -56.5298 0.808851
1286 8.71191 -56.526 0.805025
1287 8.67145 -56.5223 0.801286
1288 8.632 -56.5186 0.797641
1289 8.59361 -56.5151 0.794094
1290 8.55633 -56.5116 0.790649
1291 8.52021 -56.5082 0.787311
1292 8.4853 -56.5048 0.784085
1293 8.45162 -56.5016 0.780973
1294 8.41923 -56.4985 0.77798
1295 8.38814 -56.4954 0.775107
1296 8.35841 -56.4925 0.77236
1297 8.33005 -56.4897 0.769739
1298 8.30308 -56.4869 0.767247
1299 8.27754 -56.4843 0.764887
1300 8.25344 -56.4818 0.76266
1301 8.2308 -56.4793 0.760568
1302 8.20962 -56.477 0.758611
1303 8.18993 -56.4748 0.756791
1304 8.17172 -56.4727 0.755109
1305 8.15501 -56.4707 0.753564
1306 8.13979 -56.4689 0.752159
1307 8.12608 -56.4671 0.750891
1308 8.11386 -56.4654 0.749762
1309 8.10314 -56.4638 0.748771
1310 8.0939 -56.4624 0.747918
1311 8.08616 -56.461 0.747202
1312 8.07989 -56.4598 0.746623
1313 8.07508 -56.4586 0.746179
1314 8.07174 -56.4576 0.74587
1315 8.06985 -56.4566 0.745695
1316 8.06939 -56.4558 0.745653
1317 8.07036 -56.455 0.745742
1318 8.07274 -56.4543 0.745963
1319 8.07653 -56.4538 0.746313
1320 8.08171 -56.4533 0.746791
1321 8.08828 -56.4529 0.747399
1322 8.09626 -56.4526 0.748136
1323 8.10559 -56.4524 0.748998
1324 8.11627 -56.4522 0.749985
1325 8.1283 -56.4522 0.751096
1326 8.14165 -56.4522 0.75233
1327 8.15632 -56.4523 0.753686
1328 8.17231 -56.4525 0.755163
1329 8.1896 -56.4528 0.756761
1330 8.20819 -56.4531 0.758478
1331 8.22807 -56.4535 0.760316
1332 8.24924 -56.454 0.762272
1333 8.2717 -56.4546 0.764347
1334 8.29543 -56.4552 0.766541
1335 8.32045 -56.4559 0.768852
1336 8.34674 -56.4567 0.771282
1337 8.37431 -56.4575 0.773829
1338 8.40315 -56.4584 0.776494
1339 8.43326 -56.4594 0.779276
1340 8.46464 -56.4605 0.782176
1341 8.49728 -56.4616 0.785192
1342 8.53119 -56.4628 0.788326
1343 8.56637 -56.464 0.791576
1344 8.6028 -56.4653 0.794943
1345 8.64049 -56.4667 0.798426
1346 8.67943 -56.4681 0.802024
1347 8.71961 -56.4696 0.805737
1348 8.76102 -56.4712 0.809563
1349 8.80366 -56.4728 0.813503
1350 8.84751 -56.4745 0.817555
1351 8.89255 -56.4762 0.821717
1352 8.93877 -56.478 0.825988
1353 8.98615 -56.4798 0.830366
1354 9.03466 -56.4817 0.834849
1355 9.08429 -56.4837 0.839435
1356 9.13502 -56.4857 0.844122
1357 9.18681 -56.4877 0.848908
1358 9.23962 -56.4898 0.853788
1359 9.2934 -56.4919 0.858757
1360 9.34811 -56.494 0.863813
1361 9.40371 -56.4962 0.868951
1362 9.46014 -56.4984 0.874166
1363 9.51736 -56.5006 0.879453
1364 9.57531 -56.5028 0.884807
1365 9.63392 -56.5051 0.890224
1366 9.69315 -56.5073 0.895696
1367 9.75291 -56.5096 0.901218
1368 9.81313 -56.5118 0.906783
1369 9.87374 -56.514 0.912384
1370 9.93467 -56.5163 0.918015
1371 9.99584 -56.5184 0.923667
1372 10.0572 -56.5206 0.929334
1373 10.1186 -56.5227 0.935007
1374 10.18 -56.5248 0.94068
1375 10.2412 -56.5269 0.946343
1376 10.3023 -56.5288 0.951989
1377 10.3632 -56.5308 0.957609
1378 10.4236 -56.5326 0.963196
1379 10.4836 -56.5344 0.968742
1380 10.5431 -56.5361 0.974236
1381 10.6019 -56.5378 0.979672
1382 10.66 -56.5393 0.985041
1383 10.7173 -56.5407 0.990334
1384 10.7737 -56.5421 0.995544
1385 10.8291 -56.5433 1.00066
1386 10.8835 -56.5444 1.00569
1387 10.9367 -56.5454 1.01061
1388 10.9888 -56.5463 1.01542
1389 11.0395 -56.547 1.0201
1390 11.0888 -56.5476 1.02466
1391 11.1367 -56.5481 1.02908
1392 11.183 -56.5484 1.03337
1393 11.2277 -56.5486 1.0375
1394 11.2708 -56.5487 1.04148
1395 11.3122 -56.5486 1.04531
1396 11.3518 -56.5483 1.04897
1397 11.3896 -56.5479 1.05246
1398 11.4256 -56.5474 1.05578
1399 11.4597 -56.5467 1.05893
1400 11.4918 -56.5458 1.0619
1401 11.522 -56.5448 1.06469
1402 11.5502 -56.5436 1.0673
1403 11.5765 -56.5422 1.06973
1404 11.6007 -56.5407 1.07197
1405 11.623 -56.5391 1.07402
1406 11.6432 -56.5373 1.07589
1407 11.6613 -56.5353 1.07756
1408 11.6774 -56.5332 1.07905
1409 11.6915 -56.531 1.08036
1410 11.7036 -56.5286 1.08147
1411 11.7136 -56.526 1.0824
1412 11.7217 -56.5233 1.08314
1413 11.7277 -56.5205 1.0837
1414 11.7318 -56.5175 1.08408
1415 11.7339 -56.5144 1.08427
1416 11.7341 -56.5112 1.08429
1417 11.7324 -56.5079 1.08414
1418 11.7289 -56.5044 1.08381
1419 11.7235 -56.5008 1.08331
1420 11.7163 -56.4971 1.08264
1421 11.7073 -56.4932 1.08182
1422 11.6967 -56.4893 1.08083
1423 11.6843 -56.4853 1.07969
1424 11.6702 -56.4811 1.07839
1425 11.6545 -56.4769 1.07694
1426 11.6372 -56.4725 1.07534
1427 11.6183 -56.4681 1.07359
1428 11.598 -56.4635 1.07171
1429 11.5761 -56.4589 1.06969
1430 11.5528 -56.4542 1.06753
1431 11.528 -56.4495 1.06525
1432 11.5019 -56.4446 1.06284
1433 11.4745 -56.4397 1.0603
1434 11.4458 -56.4347 1.05765
1435 11.4159 -56.4296 1.05489
1436 11.3848 -56.4245 1.05202
1437 11.3526 -56.4193 1.04904
1438 11.3193 -56.414 1.04596
1439 11.2849 -56.4087 1.04278
1440 11.2495 -56.4034 1.03951
1441 11.2131 -56.398 1.03615
1442 11.1759 -56.3926 1.03271
1443 11.1379 -56.3871 1.0292
1444 11.099 -56.3816 1.0256
1445 11.0594 -56.3761 1.02195
1446 11.0191 -56.3705 1.01822
1447 10.9782 -56.3649 1.01444
1448 10.9367 -56.3593 1.01061
1449 10.8947 -56.3537 1.00673
1450 10.8523 -56.3481 1.00281
1451 10.8095 -56.3425 0.998853
1452 10.7664 -56.3369 0.994871
1453 10.7231 -56.3313 0.990868
1454 10.6796 -56.3257 0.986851
1455 10.6361 -56.3201 0.982828
1456 10.5925 -56.3146 0.978805
1457 10.5491 -56.3091 0.974791
1458 10.5058 -56.3036 0.970792
1459 10.4628 -56.2982 0.966818
1460 10.4202 -56.2928 0.962877
1461 10.378 -56.2875 0.958977
1462 10.3363 -56.2823 0.955128
1463 10.2953 -56.2771 0.951337
1464 10.255 -56.2721 0.947614
1465 10.2156 -56.2671 0.943969
1466 10.177 -56.2622 0.940411
1467 10.1396 -56.2575 0.936951
1468 10.1033 -56.2528 0.9336
1469 10.0683 -56.2483 0.930365
1470 10.0347 -56.2439 0.927256
1471 10.0025 -56.2397 0.924283
1472 9.97191 -56.2357 0.921456
1473 9.943 -56.2317 0.918784
1474 9.91587 -56.228 0.916277
1475 9.89062 -56.2245 0.913944
1476 9.86737 -56.2211 0.911795
1477 9.8462 -56.218 0.90984
1478 9.82722 -56.215 0.908086
1479 9.81052 -56.2123 0.906542
1480 9.79619 -56.2098 0.905218
1481 9.78432 -56.2075 0.904121
1482 9.77502 -56.2055 0.903262
1483 9.76838 -56.2037 0.902649
1484 9.76445 -56.2021 0.902285
1485 9.76328 -56.2008 0.902177
1486 9.76494 -56.1998 0.902331
1487 9.7695 -56.1991 0.902751
1488 9.77699 -56.1986 0.903444
1489 9.78748 -56.1984 0.904413
1490 9.801 -56.1985 0.905663
1491 9.8176 -56.1989 0.907197
1492 9.83728 -56.1995 0.909015
1493 9.86006 -56.2004 0.91112
1494 9.886 -56.2017 0.913517
1495 9.91512 -56.2032 0.916208
1496 9.94735 -56.205 0.919186
1497 9.98266 -56.2071 0.922449
1498 10.021 -56.2095 0.925995
1499 10.0624 -56.2122 0.929821
1500 10.1068 -56.2151 0.933923
1501 10.1542 -56.2183 0.938297
1502 10.2044 -56.2218 0.942937
1503 10.2574 -56.2256 0.947838
1504 10.3132 -56.2296 0.95299
1505 10.3716 -56.2338 0.958388
1506 10.4326 -56.2383 0.964025
1507 10.4961 -56.2431 0.969892
1508 10.5619 -56.248 0.975975
1509 10.63 -56.2532 0.982264
1510 10.7001 -56.2586 0.988747
1511 10.7723 -56.2642 0.995413
1512 10.8462 -56.2699 1.00225
1513 10.9219 -56.2758 1.00924
1514 10.9991 -56.2819 1.01637
1515 11.0777 -56.2882 1.02363
1516 11.1575 -56.2945 1.03101
1517 11.2384 -56.301 1.03849
1518 11.3202 -56.3076 1.04605
1519 11.4027 -56.3143 1.05367
1520 11.4857 -56.3211 1.06134
1521 11.5691 -56.3279 1.06904
1522 11.6526 -56.3347 1.07676
